instant_hour,date,season_hour,year_hour,month_hour,holiday_hour,weekday_hour,workingday_hour,weather_hour,temp_hour,atemp_hour,hum_hour,windspeed_hour,casual_hour,registered_hour,count_hour,day_of_week,instant_day,season_day,year_day,month_day,hour,holiday_day,weekday_day,workingday_day,weather_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,count_day
66,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,244,1628,1872,Senin,1499,Winter,0,3,19,0,1,1,1,0.3,0.2879,0.33,0.2239,11,134,145
66,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,244,1628,1872,Senin,1500,Winter,0,3,20,0,1,1,1,0.3,0.303,0.33,0.1642,5,87,92
66,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,244,1628,1872,Senin,1501,Winter,0,3,21,0,1,1,1,0.28,0.2727,0.38,0.2239,1,53,54
66,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,244,1628,1872,Senin,1502,Winter,0,3,22,0,1,1,1,0.26,0.2576,0.48,0.1642,1,34,35
66,2011-03-07,1,0,3,0,1,1,1,0.261739,0.238461,0.551304,0.341352,244,1628,1872,Senin,1503,Winter,0,3,23,0,1,1,1,0.28,0.3182,0.48,0.0,0,22,22
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1504,Winter,0,3,0,0,2,1,1,0.26,0.2879,0.48,0.0896,1,9,10
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1505,Winter,0,3,1,0,2,1,1,0.24,0.2424,0.52,0.1343,0,4,4
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1506,Winter,0,3,2,0,2,1,1,0.24,0.2424,0.52,0.1343,1,0,1
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1507,Winter,0,3,3,0,2,1,1,0.24,0.2576,0.52,0.0896,5,2,7
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1508,Winter,0,3,4,0,2,1,1,0.22,0.2727,0.64,0.0,0,2,2
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1509,Winter,0,3,5,0,2,1,1,0.2,0.2273,0.69,0.1045,2,8,10
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1510,Winter,0,3,6,0,2,1,1,0.2,0.2576,0.59,0.0,3,42,45
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1511,Winter,0,3,7,0,2,1,1,0.18,0.197,0.64,0.1343,9,119,128
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1512,Winter,0,3,8,0,2,1,1,0.22,0.2273,0.55,0.194,10,247,257
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1513,Winter,0,3,9,0,2,1,1,0.26,0.2576,0.41,0.1642,11,140,151
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1514,Winter,0,3,10,0,2,1,2,0.3,0.2879,0.33,0.194,25,46,71
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1515,Winter,0,3,11,0,2,1,2,0.36,0.3485,0.25,0.1642,26,52,78
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1516,Winter,0,3,12,0,2,1,2,0.36,0.3788,0.23,0.0,29,70,99
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1517,Winter,0,3,13,0,2,1,2,0.38,0.3939,0.25,0.1045,25,73,98
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1518,Winter,0,3,14,0,2,1,2,0.38,0.3939,0.2,0.0,16,56,72
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1519,Winter,0,3,15,0,2,1,2,0.36,0.3788,0.18,0.0,35,77,112
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1520,Winter,0,3,16,0,2,1,1,0.38,0.3939,0.27,0.1642,26,82,108
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1521,Winter,0,3,17,0,2,1,1,0.36,0.3485,0.27,0.2239,39,209,248
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1522,Winter,0,3,18,0,2,1,1,0.34,0.3333,0.27,0.194,21,214,235
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1523,Winter,0,3,19,0,2,1,1,0.34,0.3485,0.31,0.1045,9,141,150
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1524,Winter,0,3,20,0,2,1,1,0.32,0.3333,0.39,0.0896,2,74,76
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1525,Winter,0,3,21,0,2,1,1,0.3,0.2879,0.49,0.194,7,68,75
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1526,Winter,0,3,22,0,2,1,1,0.3,0.2879,0.49,0.2239,11,44,55
67,2011-03-08,1,0,3,0,2,1,1,0.2925,0.3024,0.420833,0.12065,316,1817,2133,Selasa,1527,Winter,0,3,23,0,2,1,1,0.28,0.2727,0.61,0.194,3,38,41
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1528,Winter,0,3,0,0,3,1,1,0.26,0.2879,0.65,0.0896,0,9,9
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1529,Winter,0,3,1,0,3,1,1,0.26,0.2727,0.52,0.1343,0,4,4
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1530,Winter,0,3,2,0,3,1,1,0.26,0.2727,0.52,0.1343,1,1,2
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1531,Winter,0,3,3,0,3,1,1,0.24,0.2576,0.7,0.0896,1,2,3
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1532,Winter,0,3,4,0,3,1,1,0.24,0.2576,0.75,0.1045,0,2,2
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1533,Winter,0,3,5,0,3,1,2,0.24,0.2424,0.81,0.1343,1,7,8
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1534,Winter,0,3,6,0,3,1,2,0.24,0.2576,0.85,0.1045,5,44,49
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1535,Winter,0,3,7,0,3,1,2,0.24,0.2424,0.87,0.1642,18,123,141
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1536,Winter,0,3,8,0,3,1,2,0.24,0.2424,0.87,0.1343,11,238,249
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1537,Winter,0,3,9,0,3,1,2,0.26,0.2424,0.87,0.2537,5,136,141
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1538,Winter,0,3,10,0,3,1,2,0.3,0.2879,0.75,0.2537,8,49,57
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1539,Winter,0,3,11,0,3,1,2,0.32,0.2879,0.76,0.3881,15,44,59
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1540,Winter,0,3,12,0,3,1,2,0.32,0.303,0.76,0.2537,14,84,98
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1541,Winter,0,3,13,0,3,1,2,0.32,0.2879,0.76,0.3582,17,82,99
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1542,Winter,0,3,14,0,3,1,2,0.34,0.303,0.76,0.2985,10,61,71
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1543,Winter,0,3,15,0,3,1,2,0.36,0.3333,0.71,0.2985,15,64,79
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1544,Winter,0,3,16,0,3,1,2,0.34,0.303,0.76,0.3284,10,102,112
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1545,Winter,0,3,17,0,3,1,2,0.34,0.303,0.76,0.2985,18,176,194
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1546,Winter,0,3,18,0,3,1,2,0.34,0.3182,0.76,0.2537,12,176,188
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1547,Winter,0,3,19,0,3,1,2,0.34,0.303,0.76,0.3284,11,123,134
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1548,Winter,0,3,20,0,3,1,2,0.32,0.3182,0.87,0.194,4,87,91
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1549,Winter,0,3,21,0,3,1,2,0.32,0.303,0.93,0.3284,10,52,62
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1550,Winter,0,3,22,0,3,1,3,0.32,0.3182,0.93,0.1642,4,17,21
68,2011-03-09,1,0,3,0,3,1,2,0.295833,0.286608,0.775417,0.22015,191,1700,1891,Rabu,1551,Winter,0,3,23,0,3,1,3,0.34,0.3333,0.93,0.194,1,17,18
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1552,Winter,0,3,0,0,4,1,3,0.34,0.3182,0.0,0.2537,3,0,3
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1553,Winter,0,3,1,0,4,1,3,0.34,0.3182,0.0,0.2537,0,2,2
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1554,Winter,0,3,2,0,4,1,3,0.34,0.3182,0.0,0.2537,0,1,1
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1555,Winter,0,3,5,0,4,1,3,0.36,0.3485,0.0,0.194,1,2,3
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1556,Winter,0,3,6,0,4,1,3,0.36,0.3333,0.0,0.3284,0,12,12
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1557,Winter,0,3,7,0,4,1,3,0.38,0.3939,0.0,0.2239,1,36,37
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1558,Winter,0,3,8,0,4,1,3,0.38,0.3939,0.0,0.2836,1,43,44
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1559,Winter,0,3,9,0,4,1,3,0.4,0.4091,0.0,0.2239,1,23,24
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1560,Winter,0,3,10,0,4,1,3,0.4,0.4091,0.0,0.1642,0,17,17
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1561,Winter,0,3,11,0,4,1,3,0.4,0.4091,0.0,0.2537,6,5,11
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1562,Winter,0,3,12,0,4,1,3,0.42,0.4242,0.0,0.2239,4,30,34
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1563,Winter,0,3,13,0,4,1,3,0.42,0.4242,0.0,0.2239,1,11,12
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1564,Winter,0,3,14,0,4,1,3,0.44,0.4394,0.0,0.2985,0,12,12
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1565,Winter,0,3,15,0,4,1,3,0.44,0.4394,0.0,0.2239,3,11,14
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1566,Winter,0,3,16,0,4,1,3,0.42,0.4242,0.0,0.2537,1,20,21
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1567,Winter,0,3,17,0,4,1,2,0.44,0.4394,0.0,0.3881,2,109,111
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1568,Winter,0,3,18,0,4,1,3,0.44,0.4394,0.0,0.3582,2,80,82
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1569,Winter,0,3,19,0,4,1,3,0.44,0.4394,0.0,0.5821,5,51,56
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1570,Winter,0,3,20,0,4,1,3,0.36,0.3333,0.0,0.3284,9,29,38
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1571,Winter,0,3,21,0,4,1,3,0.36,0.3485,0.0,0.2239,1,27,28
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1572,Winter,0,3,22,0,4,1,2,0.34,0.3333,0.0,0.1343,4,30,34
69,2011-03-10,1,0,3,0,4,1,3,0.389091,0.385668,0.0,0.261877,46,577,623,Kamis,1573,Winter,0,3,23,0,4,1,3,0.34,0.3485,0.0,0.0896,1,26,27
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1574,Winter,0,3,0,0,5,1,2,0.34,0.3485,1.0,0.0896,0,6,6
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1575,Winter,0,3,1,0,5,1,3,0.34,0.3485,1.0,0.1045,0,8,8
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1576,Winter,0,3,2,0,5,1,3,0.34,0.3485,1.0,0.1045,2,3,5
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1577,Winter,0,3,3,0,5,1,2,0.32,0.3333,0.93,0.0896,0,2,2
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1578,Winter,0,3,5,0,5,1,1,0.3,0.2879,0.81,0.2239,1,6,7
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1579,Winter,0,3,6,0,5,1,1,0.26,0.2424,0.81,0.2836,1,31,32
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1580,Winter,0,3,7,0,5,1,1,0.26,0.2576,0.7,0.194,10,104,114
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1581,Winter,0,3,8,0,5,1,1,0.28,0.2727,0.7,0.2537,15,244,259
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1582,Winter,0,3,9,0,5,1,2,0.3,0.2879,0.61,0.2836,13,143,156
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1583,Winter,0,3,10,0,5,1,2,0.32,0.303,0.57,0.2985,18,60,78
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1584,Winter,0,3,11,0,5,1,2,0.32,0.303,0.57,0.2985,14,67,81
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1585,Winter,0,3,12,0,5,1,2,0.34,0.3182,0.53,0.2537,15,96,111
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1586,Winter,0,3,13,0,5,1,1,0.36,0.3333,0.53,0.2537,15,92,107
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1587,Winter,0,3,14,0,5,1,2,0.36,0.3333,0.5,0.3582,25,64,89
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1588,Winter,0,3,15,0,5,1,2,0.34,0.3182,0.53,0.2537,21,64,85
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1589,Winter,0,3,16,0,5,1,2,0.34,0.303,0.49,0.2985,18,95,113
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1590,Winter,0,3,17,0,5,1,1,0.34,0.3182,0.49,0.2239,23,200,223
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1591,Winter,0,3,18,0,5,1,1,0.32,0.303,0.49,0.3284,19,134,153
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1592,Winter,0,3,19,0,5,1,1,0.3,0.2727,0.56,0.3284,7,111,118
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1593,Winter,0,3,20,0,5,1,1,0.3,0.303,0.56,0.1642,6,70,76
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1594,Winter,0,3,21,0,5,1,2,0.3,0.2879,0.52,0.2537,10,43,53
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1595,Winter,0,3,22,0,5,1,1,0.3,0.303,0.52,0.1642,11,53,64
70,2011-03-11,1,0,3,0,5,1,2,0.316522,0.305,0.649565,0.23297,247,1730,1977,Jumat,1596,Winter,0,3,23,0,5,1,1,0.3,0.2879,0.52,0.2537,3,34,37
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1597,Winter,0,3,0,0,6,0,1,0.26,0.2727,0.6,0.1343,4,30,34
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1598,Winter,0,3,1,0,6,0,1,0.24,0.2273,0.65,0.194,3,15,18
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1599,Winter,0,3,2,0,6,0,1,0.24,0.2273,0.65,0.194,0,14,14
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1600,Winter,0,3,3,0,6,0,1,0.24,0.2273,0.65,0.2537,1,6,7
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1601,Winter,0,3,4,0,6,0,1,0.24,0.2273,0.65,0.2537,0,1,1
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1602,Winter,0,3,5,0,6,0,1,0.22,0.2273,0.69,0.194,0,2,2
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1603,Winter,0,3,6,0,6,0,1,0.22,0.2121,0.75,0.2537,2,2,4
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1604,Winter,0,3,7,0,6,0,1,0.24,0.2273,0.7,0.194,4,19,23
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1605,Winter,0,3,8,0,6,0,1,0.26,0.2576,0.65,0.1642,9,44,53
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1606,Winter,0,3,9,0,6,0,1,0.28,0.2879,0.65,0.1045,25,76,101
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1607,Winter,0,3,10,0,6,0,1,0.32,0.303,0.66,0.2239,21,78,99
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1608,Winter,0,3,11,0,6,0,1,0.34,0.303,0.49,0.3284,36,83,119
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1609,Winter,0,3,12,0,6,0,1,0.34,0.3182,0.53,0.2836,51,107,158
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1610,Winter,0,3,13,0,6,0,1,0.36,0.3333,0.51,0.3582,62,95,157
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1611,Winter,0,3,14,0,6,0,1,0.4,0.4091,0.5,0.4478,70,96,166
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1612,Winter,0,3,15,0,6,0,1,0.42,0.4242,0.44,0.4925,81,101,182
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1613,Winter,0,3,16,0,6,0,1,0.46,0.4545,0.41,0.4478,100,144,244
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1614,Winter,0,3,17,0,6,0,1,0.46,0.4545,0.44,0.3284,99,114,213
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1615,Winter,0,3,18,0,6,0,1,0.42,0.4242,0.54,0.1642,54,91,145
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1616,Winter,0,3,19,0,6,0,1,0.42,0.4242,0.54,0.0896,26,86,112
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1617,Winter,0,3,20,0,6,0,1,0.4,0.4091,0.58,0.1045,22,64,86
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1618,Winter,0,3,21,0,6,0,1,0.38,0.3939,0.62,0.0,36,46,82
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1619,Winter,0,3,22,0,6,0,1,0.36,0.3788,0.71,0.0,7,56,63
71,2011-03-12,1,0,3,0,6,0,1,0.329167,0.32575,0.594583,0.220775,724,1408,2132,Sabtu,1620,Winter,0,3,23,0,6,0,1,0.38,0.3939,0.66,0.0896,11,38,49
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1621,Winter,0,3,0,0,0,0,1,0.38,0.3939,0.62,0.1045,3,35,38
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1622,Winter,0,3,1,0,0,0,1,0.36,0.3485,0.66,0.1343,10,23,33
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1623,Winter,0,3,3,0,0,0,1,0.34,0.3333,0.76,0.1343,6,17,23
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1624,Winter,0,3,4,0,0,0,1,0.34,0.3333,0.66,0.1642,4,9,13
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1625,Winter,0,3,5,0,0,0,1,0.36,0.3485,0.62,0.1343,0,3,3
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1626,Winter,0,3,6,0,0,0,1,0.34,0.3636,0.66,0.0,0,2,2
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1627,Winter,0,3,7,0,0,0,1,0.36,0.3485,0.62,0.194,2,8,10
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1628,Winter,0,3,8,0,0,0,1,0.4,0.4091,0.5,0.2985,11,23,34
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1629,Winter,0,3,9,0,0,0,1,0.4,0.4091,0.5,0.4179,8,36,44
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1630,Winter,0,3,10,0,0,0,1,0.42,0.4242,0.47,0.2537,36,86,122
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1631,Winter,0,3,11,0,0,0,1,0.44,0.4394,0.41,0.4179,88,93,181
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1632,Winter,0,3,12,0,0,0,1,0.46,0.4545,0.38,0.3881,74,120,194
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1633,Winter,0,3,13,0,0,0,1,0.46,0.4545,0.38,0.3881,97,124,221
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1634,Winter,0,3,14,0,0,0,1,0.46,0.4545,0.41,0.2985,144,106,250
72,2011-03-13,1,0,3,0,0,0,1,0.384348,0.380091,0.527391,0.270604,982,1435,2417,Minggu,1635,Winter,0,3,15,0,0,0,1,0.48,0.4697,0.39,0.3284,149,155,304
